,match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,total_runs_scored,wickets_remaining,balls_remaining,striker_score,non_striker_score,partnership
2929,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,13.5,India,Sri Lanka,B Kumar,Kuldeep Yadav,A Dananjaya,1,0,,,,,,,,,,50,5,38,14,6,14
2930,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,13.6,India,Sri Lanka,Kuldeep Yadav,B Kumar,A Dananjaya,2,0,,,,,,,,,,51,5,37,6,15,15
2931,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,14.1,India,Sri Lanka,B Kumar,Kuldeep Yadav,PWH de Silva,0,0,,,,,,,,,,53,5,36,15,8,17
2932,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,14.2,India,Sri Lanka,B Kumar,Kuldeep Yadav,PWH de Silva,1,0,,,,,,,,,,53,5,35,15,8,17
2933,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,14.3,India,Sri Lanka,Kuldeep Yadav,B Kumar,PWH de Silva,0,0,,,,,,,,,,54,5,34,8,16,18
2934,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,14.4,India,Sri Lanka,Kuldeep Yadav,B Kumar,PWH de Silva,1,0,,,,,,,,,,54,5,33,8,16,18
2935,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,14.5,India,Sri Lanka,B Kumar,Kuldeep Yadav,PWH de Silva,0,0,,,,,,caught,B Kumar,,,55,5,32,16,9,19
2936,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,14.6,India,Sri Lanka,RD Chahar,Kuldeep Yadav,PWH de Silva,0,0,,,,,,,,,,55,4,31,0,9,0
2937,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,15.1,India,Sri Lanka,Kuldeep Yadav,RD Chahar,MD Shanaka,1,0,,,,,,,,,,55,4,30,9,0,0
2938,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,15.2,India,Sri Lanka,RD Chahar,Kuldeep Yadav,MD Shanaka,4,0,,,,,,,,,,56,4,29,0,10,1
2939,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,15.3,India,Sri Lanka,RD Chahar,Kuldeep Yadav,MD Shanaka,0,0,,,,,,,,,,60,4,28,4,10,5
2940,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,15.4,India,Sri Lanka,RD Chahar,Kuldeep Yadav,MD Shanaka,1,0,,,,,,,,,,60,4,27,4,10,5
2941,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,15.5,India,Sri Lanka,Kuldeep Yadav,RD Chahar,MD Shanaka,1,0,,,,,,,,,,61,4,26,10,5,6
2942,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,15.6,India,Sri Lanka,RD Chahar,Kuldeep Yadav,MD Shanaka,0,0,,,,,,caught,RD Chahar,,,62,4,25,5,11,7
2943,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,16.1,India,Sri Lanka,Kuldeep Yadav,CV Varun,PWH de Silva,0,0,,,,,,,,,,62,3,24,11,0,0
2944,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,16.2,India,Sri Lanka,Kuldeep Yadav,CV Varun,PWH de Silva,1,0,,,,,,,,,,62,3,23,11,0,0
2945,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,16.3,India,Sri Lanka,CV Varun,Kuldeep Yadav,PWH de Silva,0,0,,,,,,,,,,63,3,22,0,12,1
2946,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,16.4,India,Sri Lanka,CV Varun,Kuldeep Yadav,PWH de Silva,0,0,,,,,,caught,CV Varun,,,63,3,21,0,12,1
2947,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,16.5,India,Sri Lanka,C Sakariya,Kuldeep Yadav,PWH de Silva,0,0,,,,,,,,,,63,2,20,0,12,0
2948,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,16.6,India,Sri Lanka,C Sakariya,Kuldeep Yadav,PWH de Silva,0,0,,,,,,,,,,63,2,19,0,12,0
2949,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,17.1,India,Sri Lanka,Kuldeep Yadav,C Sakariya,PVD Chameera,1,0,,,,,,,,,,63,2,18,12,0,0
2950,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,17.2,India,Sri Lanka,C Sakariya,Kuldeep Yadav,PVD Chameera,0,0,,,,,,,,,,64,2,17,0,13,1
2951,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,17.3,India,Sri Lanka,C Sakariya,Kuldeep Yadav,PVD Chameera,1,0,,,,,,,,,,64,2,16,0,13,1
2952,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,17.4,India,Sri Lanka,Kuldeep Yadav,C Sakariya,PVD Chameera,0,0,,,,,,,,,,65,2,15,13,1,2
2953,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,17.5,India,Sri Lanka,Kuldeep Yadav,C Sakariya,PVD Chameera,0,0,,,,,,,,,,65,2,14,13,1,2
2954,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,17.6,India,Sri Lanka,Kuldeep Yadav,C Sakariya,PVD Chameera,1,0,,,,,,,,,,65,2,13,13,1,2
2955,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,18.1,India,Sri Lanka,Kuldeep Yadav,C Sakariya,MD Shanaka,0,1,1.0,,,,,,,,,66,2,12,14,1,3
2956,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,18.1,India,Sri Lanka,Kuldeep Yadav,C Sakariya,MD Shanaka,0,0,,,,,,,,,,67,2,12,14,1,4
2957,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,18.2,India,Sri Lanka,Kuldeep Yadav,C Sakariya,MD Shanaka,2,0,,,,,,,,,,67,2,11,14,1,4
2958,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,18.3,India,Sri Lanka,Kuldeep Yadav,C Sakariya,MD Shanaka,3,0,,,,,,,,,,69,2,10,16,1,6
2959,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,18.4,India,Sri Lanka,C Sakariya,Kuldeep Yadav,MD Shanaka,1,0,,,,,,,,,,72,2,9,1,19,9
2960,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,18.5,India,Sri Lanka,Kuldeep Yadav,C Sakariya,MD Shanaka,1,0,,,,,,,,,,73,2,8,19,2,10
2961,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,18.6,India,Sri Lanka,C Sakariya,Kuldeep Yadav,MD Shanaka,1,0,,,,,,,,,,74,2,7,2,20,11
2962,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,19.1,India,Sri Lanka,C Sakariya,Kuldeep Yadav,PVD Chameera,0,1,1.0,,,,,,,,,75,2,6,3,20,12
2963,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,19.1,India,Sri Lanka,C Sakariya,Kuldeep Yadav,PVD Chameera,0,0,,,,,,,,,,76,2,6,3,20,13
2964,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,19.2,India,Sri Lanka,C Sakariya,Kuldeep Yadav,PVD Chameera,1,0,,,,,,,,,,76,2,5,3,20,13
2965,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,19.3,India,Sri Lanka,Kuldeep Yadav,C Sakariya,PVD Chameera,1,0,,,,,,,,,,77,2,4,20,4,14
2966,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,19.4,India,Sri Lanka,C Sakariya,Kuldeep Yadav,PVD Chameera,1,0,,,,,,,,,,78,2,3,4,21,15
2967,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,19.5,India,Sri Lanka,Kuldeep Yadav,C Sakariya,PVD Chameera,0,0,,,,,,,,,,79,2,2,21,5,16
2968,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",1,19.6,India,Sri Lanka,Kuldeep Yadav,C Sakariya,PVD Chameera,2,0,,,,,,,,,,79,2,1,21,5,16
2969,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,0.1,Sri Lanka,India,WIA Fernando,M Bhanuka,B Kumar,0,0,,,,,,,,,,0,10,120,0,0,0
2970,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,0.2,Sri Lanka,India,WIA Fernando,M Bhanuka,B Kumar,1,0,,,,,,,,,,0,10,119,0,0,0
2971,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,0.3,Sri Lanka,India,M Bhanuka,WIA Fernando,B Kumar,0,0,,,,,,,,,,1,10,118,0,1,1
2972,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,0.4,Sri Lanka,India,M Bhanuka,WIA Fernando,B Kumar,0,1,1.0,,,,,,,,,1,10,117,0,1,1
2973,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,0.4,Sri Lanka,India,M Bhanuka,WIA Fernando,B Kumar,0,0,,,,,,,,,,2,10,117,0,1,2
2974,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,0.5,Sri Lanka,India,M Bhanuka,WIA Fernando,B Kumar,0,0,,,,,,,,,,2,10,116,0,1,2
2975,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,0.6,Sri Lanka,India,M Bhanuka,WIA Fernando,B Kumar,0,1,,,,1.0,,,,,,2,10,115,0,1,2
2976,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,1.1,Sri Lanka,India,M Bhanuka,WIA Fernando,CV Varun,1,0,,,,,,,,,,3,10,114,0,1,3
2977,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,1.2,Sri Lanka,India,WIA Fernando,M Bhanuka,CV Varun,0,0,,,,,,,,,,4,10,113,1,1,4
2978,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,1.3,Sri Lanka,India,WIA Fernando,M Bhanuka,CV Varun,0,0,,,,,,,,,,4,10,112,1,1,4
2979,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,1.4,Sri Lanka,India,WIA Fernando,M Bhanuka,CV Varun,0,0,,,,,,,,,,4,10,111,1,1,4
2980,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,1.5,Sri Lanka,India,WIA Fernando,M Bhanuka,CV Varun,0,0,,,,,,,,,,4,10,110,1,1,4
2981,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,1.6,Sri Lanka,India,WIA Fernando,M Bhanuka,CV Varun,1,0,,,,,,,,,,4,10,109,1,1,4
2982,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,2.1,Sri Lanka,India,WIA Fernando,M Bhanuka,B Kumar,0,0,,,,,,,,,,5,10,108,2,1,5
2983,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,2.2,Sri Lanka,India,WIA Fernando,M Bhanuka,B Kumar,3,0,,,,,,,,,,5,10,107,2,1,5
2984,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,2.3,Sri Lanka,India,M Bhanuka,WIA Fernando,B Kumar,0,0,,,,,,,,,,8,10,106,1,5,8
2985,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,2.4,Sri Lanka,India,M Bhanuka,WIA Fernando,B Kumar,2,0,,,,,,,,,,8,10,105,1,5,8
2986,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,2.5,Sri Lanka,India,M Bhanuka,WIA Fernando,B Kumar,0,1,1.0,,,,,,,,,10,10,104,3,5,10
2987,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,2.5,Sri Lanka,India,M Bhanuka,WIA Fernando,B Kumar,1,0,,,,,,,,,,11,10,104,3,5,11
2988,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,2.6,Sri Lanka,India,WIA Fernando,M Bhanuka,B Kumar,0,0,,,,,,,,,,12,10,103,5,4,12
2989,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,3.1,Sri Lanka,India,M Bhanuka,WIA Fernando,CV Varun,1,0,,,,,,,,,,12,10,102,4,5,12
2990,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,3.2,Sri Lanka,India,WIA Fernando,M Bhanuka,CV Varun,4,0,,,,,,,,,,13,10,101,5,5,13
2991,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,3.3,Sri Lanka,India,WIA Fernando,M Bhanuka,CV Varun,0,0,,,,,,,,,,17,10,100,9,5,17
2992,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,3.4,Sri Lanka,India,WIA Fernando,M Bhanuka,CV Varun,1,0,,,,,,,,,,17,10,99,9,5,17
2993,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,3.5,Sri Lanka,India,M Bhanuka,WIA Fernando,CV Varun,1,0,,,,,,,,,,18,10,98,5,10,18
2994,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,3.6,Sri Lanka,India,WIA Fernando,M Bhanuka,CV Varun,1,0,,,,,,,,,,19,10,97,10,6,19
2995,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,4.1,Sri Lanka,India,WIA Fernando,M Bhanuka,S Sandeep Warrier,0,0,,,,,,,,,,20,10,96,11,6,20
2996,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,4.2,Sri Lanka,India,WIA Fernando,M Bhanuka,S Sandeep Warrier,1,0,,,,,,,,,,20,10,95,11,6,20
2997,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,4.3,Sri Lanka,India,M Bhanuka,WIA Fernando,S Sandeep Warrier,0,0,,,,,,,,,,21,10,94,6,12,21
2998,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,4.4,Sri Lanka,India,M Bhanuka,WIA Fernando,S Sandeep Warrier,0,0,,,,,,,,,,21,10,93,6,12,21
2999,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,4.5,Sri Lanka,India,M Bhanuka,WIA Fernando,S Sandeep Warrier,1,0,,,,,,,,,,21,10,92,6,12,21
3000,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,4.6,Sri Lanka,India,WIA Fernando,M Bhanuka,S Sandeep Warrier,0,0,,,,,,,,,,22,10,91,12,7,22
3001,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,5.1,Sri Lanka,India,M Bhanuka,WIA Fernando,RD Chahar,0,0,,,,,,,,,,22,10,90,7,12,22
3002,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,5.2,Sri Lanka,India,M Bhanuka,WIA Fernando,RD Chahar,0,0,,,,,,,,,,22,10,89,7,12,22
3003,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,5.3,Sri Lanka,India,M Bhanuka,WIA Fernando,RD Chahar,0,0,,,,,,,,,,22,10,88,7,12,22
3004,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,5.4,Sri Lanka,India,M Bhanuka,WIA Fernando,RD Chahar,1,0,,,,,,,,,,22,10,87,7,12,22
3005,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,5.5,Sri Lanka,India,WIA Fernando,M Bhanuka,RD Chahar,0,0,,,,,,caught and bowled,WIA Fernando,,,23,10,86,12,8,23
3006,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,5.6,Sri Lanka,India,S Samarawickrama,M Bhanuka,RD Chahar,0,0,,,,,,,,,,23,9,85,0,8,0
3007,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,6.1,Sri Lanka,India,M Bhanuka,S Samarawickrama,S Sandeep Warrier,0,0,,,,,,,,,,23,9,84,8,0,0
3008,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,6.2,Sri Lanka,India,M Bhanuka,S Samarawickrama,S Sandeep Warrier,2,0,,,,,,,,,,23,9,83,8,0,0
3009,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,6.3,Sri Lanka,India,M Bhanuka,S Samarawickrama,S Sandeep Warrier,4,0,,,,,,,,,,25,9,82,10,0,2
3010,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,6.4,Sri Lanka,India,M Bhanuka,S Samarawickrama,S Sandeep Warrier,0,1,1.0,,,,,,,,,29,9,81,14,0,6
3011,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,6.4,Sri Lanka,India,M Bhanuka,S Samarawickrama,S Sandeep Warrier,2,0,,,,,,,,,,30,9,81,14,0,7
3012,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,6.5,Sri Lanka,India,M Bhanuka,S Samarawickrama,S Sandeep Warrier,0,0,,,,,,,,,,32,9,80,16,0,9
3013,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,6.6,Sri Lanka,India,M Bhanuka,S Samarawickrama,S Sandeep Warrier,1,0,,,,,,,,,,32,9,79,16,0,9
3014,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,7.1,Sri Lanka,India,M Bhanuka,S Samarawickrama,RD Chahar,1,0,,,,,,,,,,33,9,78,17,0,10
3015,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,7.2,Sri Lanka,India,S Samarawickrama,M Bhanuka,RD Chahar,0,0,,,,,,,,,,34,9,77,0,18,11
3016,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,7.3,Sri Lanka,India,S Samarawickrama,M Bhanuka,RD Chahar,1,0,,,,,,,,,,34,9,76,0,18,11
3017,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,7.4,Sri Lanka,India,M Bhanuka,S Samarawickrama,RD Chahar,0,0,,,,,,,,,,35,9,75,18,1,12
3018,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,7.5,Sri Lanka,India,M Bhanuka,S Samarawickrama,RD Chahar,0,0,,,,,,,,,,35,9,74,18,1,12
3019,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,7.6,Sri Lanka,India,M Bhanuka,S Samarawickrama,RD Chahar,0,0,,,,,,lbw,M Bhanuka,,,35,9,73,18,1,12
3020,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,8.1,Sri Lanka,India,S Samarawickrama,DM de Silva,CV Varun,1,0,,,,,,,,,,35,8,72,1,0,0
3021,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,8.2,Sri Lanka,India,DM de Silva,S Samarawickrama,CV Varun,0,0,,,,,,,,,,36,8,71,0,2,1
3022,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,8.3,Sri Lanka,India,DM de Silva,S Samarawickrama,CV Varun,0,0,,,,,,,,,,36,8,70,0,2,1
3023,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,8.4,Sri Lanka,India,DM de Silva,S Samarawickrama,CV Varun,1,0,,,,,,,,,,36,8,69,0,2,1
3024,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,8.5,Sri Lanka,India,S Samarawickrama,DM de Silva,CV Varun,0,0,,,,,,,,,,37,8,68,2,1,2
3025,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,8.6,Sri Lanka,India,S Samarawickrama,DM de Silva,CV Varun,0,0,,,,,,,,,,37,8,67,2,1,2
3026,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,9.1,Sri Lanka,India,DM de Silva,S Samarawickrama,RD Chahar,1,0,,,,,,,,,,37,8,66,1,2,2
3027,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,9.2,Sri Lanka,India,S Samarawickrama,DM de Silva,RD Chahar,0,1,,,,1.0,,,,,,38,8,65,2,2,3
3028,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,9.3,Sri Lanka,India,DM de Silva,S Samarawickrama,RD Chahar,1,0,,,,,,,,,,39,8,64,2,2,4
3029,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,9.4,Sri Lanka,India,S Samarawickrama,DM de Silva,RD Chahar,1,0,,,,,,,,,,40,8,63,2,3,5
3030,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,9.5,Sri Lanka,India,DM de Silva,S Samarawickrama,RD Chahar,1,0,,,,,,,,,,41,8,62,3,3,6
3031,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,9.6,Sri Lanka,India,S Samarawickrama,DM de Silva,RD Chahar,0,0,,,,,,,,,,42,8,61,3,4,7
3032,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,10.1,Sri Lanka,India,DM de Silva,S Samarawickrama,Kuldeep Yadav,0,0,,,,,,,,,,42,8,60,4,3,7
3033,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,10.2,Sri Lanka,India,DM de Silva,S Samarawickrama,Kuldeep Yadav,1,0,,,,,,,,,,42,8,59,4,3,7
3034,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,10.3,Sri Lanka,India,S Samarawickrama,DM de Silva,Kuldeep Yadav,1,0,,,,,,,,,,43,8,58,3,5,8
3035,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,10.4,Sri Lanka,India,DM de Silva,S Samarawickrama,Kuldeep Yadav,2,0,,,,,,,,,,44,8,57,5,4,9
3036,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,10.5,Sri Lanka,India,DM de Silva,S Samarawickrama,Kuldeep Yadav,1,0,,,,,,,,,,46,8,56,7,4,11
3037,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,10.6,Sri Lanka,India,S Samarawickrama,DM de Silva,Kuldeep Yadav,1,0,,,,,,,,,,47,8,55,4,8,12
3038,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,11.1,Sri Lanka,India,S Samarawickrama,DM de Silva,RD Chahar,1,0,,,,,,,,,,48,8,54,5,8,13
3039,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,11.2,Sri Lanka,India,DM de Silva,S Samarawickrama,RD Chahar,4,0,,,,,,,,,,49,8,53,8,6,14
3040,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,11.3,Sri Lanka,India,DM de Silva,S Samarawickrama,RD Chahar,0,0,,,,,,,,,,53,8,52,12,6,18
3041,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,11.4,Sri Lanka,India,DM de Silva,S Samarawickrama,RD Chahar,2,0,,,,,,,,,,53,8,51,12,6,18
3042,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,11.5,Sri Lanka,India,DM de Silva,S Samarawickrama,RD Chahar,1,0,,,,,,,,,,55,8,50,14,6,20
3043,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,11.6,Sri Lanka,India,S Samarawickrama,DM de Silva,RD Chahar,0,0,,,,,,bowled,S Samarawickrama,,,56,8,49,6,15,21
3044,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,12.1,Sri Lanka,India,DM de Silva,PWH de Silva,Kuldeep Yadav,0,1,1.0,,,,,,,,,56,7,48,15,0,0
3045,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,12.1,Sri Lanka,India,DM de Silva,PWH de Silva,Kuldeep Yadav,1,0,,,,,,,,,,57,7,48,15,0,1
3046,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,12.2,Sri Lanka,India,PWH de Silva,DM de Silva,Kuldeep Yadav,0,0,,,,,,,,,,58,7,47,0,16,2
3047,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,12.3,Sri Lanka,India,PWH de Silva,DM de Silva,Kuldeep Yadav,2,0,,,,,,,,,,58,7,46,0,16,2
3048,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,12.4,Sri Lanka,India,PWH de Silva,DM de Silva,Kuldeep Yadav,2,0,,,,,,,,,,60,7,45,2,16,4
3049,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,12.5,Sri Lanka,India,PWH de Silva,DM de Silva,Kuldeep Yadav,0,0,,,,,,,,,,62,7,44,4,16,6
3050,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,12.6,Sri Lanka,India,PWH de Silva,DM de Silva,Kuldeep Yadav,4,0,,,,,,,,,,62,7,43,4,16,6
3051,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,13.1,Sri Lanka,India,DM de Silva,PWH de Silva,S Sandeep Warrier,4,0,,,,,,,,,,66,7,42,16,8,10
3052,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,13.2,Sri Lanka,India,DM de Silva,PWH de Silva,S Sandeep Warrier,1,0,,,,,,,,,,70,7,41,20,8,14
3053,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,13.3,Sri Lanka,India,PWH de Silva,DM de Silva,S Sandeep Warrier,5,0,,,,,,,,,,71,7,40,8,21,15
3054,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,13.4,Sri Lanka,India,DM de Silva,PWH de Silva,S Sandeep Warrier,1,0,,,,,,,,,,76,7,39,21,13,20
3055,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,13.5,Sri Lanka,India,PWH de Silva,DM de Silva,S Sandeep Warrier,0,0,,,,,,,,,,77,7,38,13,22,21
3056,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,13.6,Sri Lanka,India,PWH de Silva,DM de Silva,S Sandeep Warrier,0,0,,,,,,,,,,77,7,37,13,22,21
3057,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,14.1,Sri Lanka,India,DM de Silva,PWH de Silva,CV Varun,1,0,,,,,,,,,,77,7,36,22,13,21
3058,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,14.2,Sri Lanka,India,PWH de Silva,DM de Silva,CV Varun,1,0,,,,,,,,,,78,7,35,13,23,22
3059,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,14.3,Sri Lanka,India,DM de Silva,PWH de Silva,CV Varun,0,2,,,,2.0,,,,,,79,7,34,23,14,23
3060,1262760,2021,2021-07-29,"R Premadasa Stadium, Colombo",2,14.4,Sri Lanka,India,DM de Silva,PWH de Silva,CV Varun,0,1,1.0,,,,,,,,,81,7,33,23,14,25
3061,1233955,2020/21,2020-11-29,Bay Oval,1,0.1,New Zealand,West Indies,MJ Guptill,TL Seifert,SS Cottrell,0,0,,,,,,,,,,0,10,120,0,0,0
3062,1233955,2020/21,2020-11-29,Bay Oval,1,0.2,New Zealand,West Indies,MJ Guptill,TL Seifert,SS Cottrell,0,0,,,,,,,,,,0,10,119,0,0,0
3063,1233955,2020/21,2020-11-29,Bay Oval,1,0.3,New Zealand,West Indies,MJ Guptill,TL Seifert,SS Cottrell,0,0,,,,,,,,,,0,10,118,0,0,0
3064,1233955,2020/21,2020-11-29,Bay Oval,1,0.4,New Zealand,West Indies,MJ Guptill,TL Seifert,SS Cottrell,0,0,,,,,,,,,,0,10,117,0,0,0
3065,1233955,2020/21,2020-11-29,Bay Oval,1,0.5,New Zealand,West Indies,MJ Guptill,TL Seifert,SS Cottrell,4,0,,,,,,,,,,0,10,116,0,0,0
3066,1233955,2020/21,2020-11-29,Bay Oval,1,0.6,New Zealand,West Indies,MJ Guptill,TL Seifert,SS Cottrell,0,0,,,,,,,,,,4,10,115,4,0,4
3067,1233955,2020/21,2020-11-29,Bay Oval,1,1.1,New Zealand,West Indies,TL Seifert,MJ Guptill,KR Mayers,1,0,,,,,,,,,,4,10,114,0,4,4
