,match_id,target,team_total,Unnamed: 0,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,total_runs_scored,wickets_remaining,balls_remaining,striker_score,non_striker_score,partnership,required_run_rate,runs_remaining
1940,959211,153,158,28342,2015/16,2016-02-17,Dubai International Cricket Stadium,2,3.1,Peshawar Zalmi,Karachi Kings,J Allenby,DJ Malan,Sohail Khan,1,0,,,,,,,,,,9,9,102,2,2,5,1.411764705882353,148
1941,959211,153,158,28343,2015/16,2016-02-17,Dubai International Cricket Stadium,2,3.2,Peshawar Zalmi,Karachi Kings,DJ Malan,J Allenby,Sohail Khan,1,0,,,,,,,,,,10,9,101,2,3,6,1.4158415841584158,147
1942,959211,153,158,28344,2015/16,2016-02-17,Dubai International Cricket Stadium,2,3.3,Peshawar Zalmi,Karachi Kings,J Allenby,DJ Malan,Sohail Khan,1,0,,,,,,,,,,11,9,100,3,3,7,1.42,146
1943,959211,153,158,28345,2015/16,2016-02-17,Dubai International Cricket Stadium,2,3.4,Peshawar Zalmi,Karachi Kings,DJ Malan,J Allenby,Sohail Khan,0,0,,,,,,,,,,12,9,99,3,4,8,1.4242424242424243,146
1944,959211,153,158,28346,2015/16,2016-02-17,Dubai International Cricket Stadium,2,3.5,Peshawar Zalmi,Karachi Kings,DJ Malan,J Allenby,Sohail Khan,1,0,,,,,,,,,,12,9,98,3,4,8,1.4387755102040816,145
1945,959211,153,158,28347,2015/16,2016-02-17,Dubai International Cricket Stadium,2,3.6,Peshawar Zalmi,Karachi Kings,J Allenby,DJ Malan,Sohail Khan,1,0,,,,,,,,,,13,9,97,4,4,9,1.443298969072165,144
1946,959211,153,158,28348,2015/16,2016-02-17,Dubai International Cricket Stadium,2,4.1,Peshawar Zalmi,Karachi Kings,J Allenby,DJ Malan,Bilawal Bhatti,4,0,,,,,,,,,,14,9,96,5,4,10,1.4479166666666667,140
1947,959211,153,158,28349,2015/16,2016-02-17,Dubai International Cricket Stadium,2,4.2,Peshawar Zalmi,Karachi Kings,J Allenby,DJ Malan,Bilawal Bhatti,3,0,,,,,,,,,,18,9,95,9,4,14,1.4210526315789473,137
1948,959211,153,158,28350,2015/16,2016-02-17,Dubai International Cricket Stadium,2,4.3,Peshawar Zalmi,Karachi Kings,DJ Malan,J Allenby,Bilawal Bhatti,4,0,,,,,,,,,,21,9,94,4,12,17,1.4042553191489362,133
1949,959211,153,158,28351,2015/16,2016-02-17,Dubai International Cricket Stadium,2,4.4,Peshawar Zalmi,Karachi Kings,DJ Malan,J Allenby,Bilawal Bhatti,0,0,,,,,,caught,DJ Malan,,,25,9,93,8,12,21,1.3763440860215055,133
1950,959211,153,158,28352,2015/16,2016-02-17,Dubai International Cricket Stadium,2,4.5,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Bilawal Bhatti,1,0,,,,,,,,,,25,8,92,12,0,0,1.391304347826087,132
1951,959211,153,158,28353,2015/16,2016-02-17,Dubai International Cricket Stadium,2,4.6,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Bilawal Bhatti,0,0,,,,,,,,,,26,8,91,0,13,1,1.3956043956043955,132
1952,959211,153,158,28354,2015/16,2016-02-17,Dubai International Cricket Stadium,2,5.1,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Shakib Al Hasan,1,0,,,,,,,,,,26,8,90,13,0,1,1.4111111111111112,131
1953,959211,153,158,28355,2015/16,2016-02-17,Dubai International Cricket Stadium,2,5.2,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Shakib Al Hasan,1,0,,,,,,,,,,27,8,89,0,14,2,1.4157303370786516,130
1954,959211,153,158,28356,2015/16,2016-02-17,Dubai International Cricket Stadium,2,5.3,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Shakib Al Hasan,0,0,,,,,,,,,,28,8,88,14,1,3,1.4204545454545454,130
1955,959211,153,158,28357,2015/16,2016-02-17,Dubai International Cricket Stadium,2,5.4,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Shakib Al Hasan,4,0,,,,,,,,,,28,8,87,14,1,3,1.4367816091954022,126
1956,959211,153,158,28358,2015/16,2016-02-17,Dubai International Cricket Stadium,2,5.5,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Shakib Al Hasan,0,0,,,,,,,,,,32,8,86,18,1,7,1.4069767441860466,126
1957,959211,153,158,28359,2015/16,2016-02-17,Dubai International Cricket Stadium,2,5.6,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Shakib Al Hasan,0,0,,,,,,,,,,32,8,85,18,1,7,1.423529411764706,126
1958,959211,153,158,28360,2015/16,2016-02-17,Dubai International Cricket Stadium,2,6.1,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Bilawal Bhatti,1,0,,,,,,,,,,32,8,84,1,18,7,1.4404761904761905,125
1959,959211,153,158,28361,2015/16,2016-02-17,Dubai International Cricket Stadium,2,6.2,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Bilawal Bhatti,0,0,,,,,,,,,,33,8,83,18,2,8,1.4457831325301205,125
1960,959211,153,158,28362,2015/16,2016-02-17,Dubai International Cricket Stadium,2,6.3,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Bilawal Bhatti,1,0,,,,,,,,,,33,8,82,18,2,8,1.4634146341463414,124
1961,959211,153,158,28363,2015/16,2016-02-17,Dubai International Cricket Stadium,2,6.4,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Bilawal Bhatti,1,0,,,,,,,,,,34,8,81,2,19,9,1.4691358024691359,123
1962,959211,153,158,28364,2015/16,2016-02-17,Dubai International Cricket Stadium,2,6.5,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Bilawal Bhatti,4,0,,,,,,,,,,35,8,80,19,3,10,1.475,119
1963,959211,153,158,28365,2015/16,2016-02-17,Dubai International Cricket Stadium,2,6.6,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Bilawal Bhatti,1,0,,,,,,,,,,39,8,79,23,3,14,1.4430379746835442,118
1964,959211,153,158,28366,2015/16,2016-02-17,Dubai International Cricket Stadium,2,7.1,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Shakib Al Hasan,1,0,,,,,,,,,,40,8,78,24,3,15,1.4487179487179487,117
1965,959211,153,158,28367,2015/16,2016-02-17,Dubai International Cricket Stadium,2,7.2,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Shakib Al Hasan,1,0,,,,,,,,,,41,8,77,3,25,16,1.4545454545454546,116
1966,959211,153,158,28368,2015/16,2016-02-17,Dubai International Cricket Stadium,2,7.3,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Shakib Al Hasan,1,0,,,,,,,,,,42,8,76,25,4,17,1.4605263157894737,115
1967,959211,153,158,28369,2015/16,2016-02-17,Dubai International Cricket Stadium,2,7.4,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Shakib Al Hasan,0,0,,,,,,,,,,43,8,75,4,26,18,1.4666666666666666,115
1968,959211,153,158,28370,2015/16,2016-02-17,Dubai International Cricket Stadium,2,7.5,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Shakib Al Hasan,0,0,,,,,,,,,,43,8,74,4,26,18,1.4864864864864864,115
1969,959211,153,158,28371,2015/16,2016-02-17,Dubai International Cricket Stadium,2,7.6,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Shakib Al Hasan,1,0,,,,,,,,,,43,8,73,4,26,18,1.5068493150684932,114
1970,959211,153,158,28372,2015/16,2016-02-17,Dubai International Cricket Stadium,2,8.1,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Usama Mir,0,1,1.0,,,,,,,,,44,8,72,5,26,19,1.5138888888888888,113
1971,959211,153,158,28373,2015/16,2016-02-17,Dubai International Cricket Stadium,2,8.1,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Usama Mir,0,0,,,,,,,,,,45,8,72,5,26,20,1.5,113
1972,959211,153,158,28374,2015/16,2016-02-17,Dubai International Cricket Stadium,2,8.2,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Usama Mir,4,0,,,,,,,,,,45,8,71,5,26,20,1.5211267605633803,109
1973,959211,153,158,28375,2015/16,2016-02-17,Dubai International Cricket Stadium,2,8.3,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Usama Mir,1,0,,,,,,,,,,49,8,70,9,26,24,1.4857142857142858,108
1974,959211,153,158,28376,2015/16,2016-02-17,Dubai International Cricket Stadium,2,8.4,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Usama Mir,0,0,,,,,,,,,,50,8,69,26,10,25,1.4927536231884058,108
1975,959211,153,158,28377,2015/16,2016-02-17,Dubai International Cricket Stadium,2,8.5,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Usama Mir,0,0,,,,,,,,,,50,8,68,26,10,25,1.5147058823529411,108
1976,959211,153,158,28378,2015/16,2016-02-17,Dubai International Cricket Stadium,2,8.6,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Usama Mir,4,0,,,,,,,,,,50,8,67,26,10,25,1.537313432835821,104
1977,959211,153,158,28379,2015/16,2016-02-17,Dubai International Cricket Stadium,2,9.1,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Shakib Al Hasan,1,0,,,,,,,,,,54,8,66,10,30,29,1.5,103
1978,959211,153,158,28380,2015/16,2016-02-17,Dubai International Cricket Stadium,2,9.2,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Shakib Al Hasan,1,0,,,,,,,,,,55,8,65,30,11,30,1.5076923076923077,102
1979,959211,153,158,28381,2015/16,2016-02-17,Dubai International Cricket Stadium,2,9.3,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Shakib Al Hasan,0,0,,,,,,,,,,56,8,64,11,31,31,1.515625,102
1980,959211,153,158,28382,2015/16,2016-02-17,Dubai International Cricket Stadium,2,9.4,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Shakib Al Hasan,0,0,,,,,,,,,,56,8,63,11,31,31,1.5396825396825398,102
1981,959211,153,158,28383,2015/16,2016-02-17,Dubai International Cricket Stadium,2,9.5,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Shakib Al Hasan,1,0,,,,,,,,,,56,8,62,11,31,31,1.564516129032258,101
1982,959211,153,158,28384,2015/16,2016-02-17,Dubai International Cricket Stadium,2,9.6,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Shakib Al Hasan,0,0,,,,,,,,,,57,8,61,31,12,32,1.5737704918032787,101
1983,959211,153,158,28385,2015/16,2016-02-17,Dubai International Cricket Stadium,2,10.1,Peshawar Zalmi,Karachi Kings,BJ Hodge,J Allenby,Usama Mir,1,0,,,,,,,,,,57,8,60,12,31,32,1.6,100
1984,959211,153,158,28386,2015/16,2016-02-17,Dubai International Cricket Stadium,2,10.2,Peshawar Zalmi,Karachi Kings,J Allenby,BJ Hodge,Usama Mir,0,0,,,,,,lbw,J Allenby,,,58,8,59,31,13,33,1.6101694915254237,100
1985,959211,153,158,28387,2015/16,2016-02-17,Dubai International Cricket Stadium,2,10.3,Peshawar Zalmi,Karachi Kings,Shahid Afridi,BJ Hodge,Usama Mir,1,0,,,,,,,,,,58,7,58,0,13,0,1.6379310344827587,99
1986,959211,153,158,28388,2015/16,2016-02-17,Dubai International Cricket Stadium,2,10.4,Peshawar Zalmi,Karachi Kings,BJ Hodge,Shahid Afridi,Usama Mir,1,0,,,,,,,,,,59,7,57,13,1,1,1.6491228070175439,98
1987,959211,153,158,28389,2015/16,2016-02-17,Dubai International Cricket Stadium,2,10.5,Peshawar Zalmi,Karachi Kings,Shahid Afridi,BJ Hodge,Usama Mir,1,0,,,,,,,,,,60,7,56,1,14,2,1.6607142857142858,97
1988,959211,153,158,28390,2015/16,2016-02-17,Dubai International Cricket Stadium,2,10.6,Peshawar Zalmi,Karachi Kings,BJ Hodge,Shahid Afridi,Usama Mir,0,0,,,,,,,,,,61,7,55,14,2,3,1.6727272727272726,97
1989,959211,153,158,28391,2015/16,2016-02-17,Dubai International Cricket Stadium,2,11.1,Peshawar Zalmi,Karachi Kings,Shahid Afridi,BJ Hodge,Bilawal Bhatti,2,0,,,,,,,,,,61,7,54,2,14,3,1.7037037037037037,95
1990,959211,153,158,28392,2015/16,2016-02-17,Dubai International Cricket Stadium,2,11.2,Peshawar Zalmi,Karachi Kings,Shahid Afridi,BJ Hodge,Bilawal Bhatti,1,0,,,,,,,,,,63,7,53,4,14,5,1.6981132075471699,94
1991,959211,153,158,28393,2015/16,2016-02-17,Dubai International Cricket Stadium,2,11.3,Peshawar Zalmi,Karachi Kings,BJ Hodge,Shahid Afridi,Bilawal Bhatti,4,0,,,,,,,,,,64,7,52,14,5,6,1.7115384615384615,90
1992,959211,153,158,28394,2015/16,2016-02-17,Dubai International Cricket Stadium,2,11.4,Peshawar Zalmi,Karachi Kings,BJ Hodge,Shahid Afridi,Bilawal Bhatti,1,0,,,,,,,,,,68,7,51,18,5,10,1.6666666666666667,89
1993,959211,153,158,28395,2015/16,2016-02-17,Dubai International Cricket Stadium,2,11.5,Peshawar Zalmi,Karachi Kings,Shahid Afridi,BJ Hodge,Bilawal Bhatti,0,0,,,,,,lbw,Shahid Afridi,,,69,7,50,5,19,11,1.68,89
1994,959211,153,158,28396,2015/16,2016-02-17,Dubai International Cricket Stadium,2,11.6,Peshawar Zalmi,Karachi Kings,Kamran Akmal,BJ Hodge,Bilawal Bhatti,0,1,,,,1.0,,,,,,69,6,49,0,19,0,1.7142857142857142,88
1995,959211,153,158,28397,2015/16,2016-02-17,Dubai International Cricket Stadium,2,12.1,Peshawar Zalmi,Karachi Kings,Kamran Akmal,BJ Hodge,Usama Mir,0,0,,,,,,,,,,70,6,48,0,19,1,1.7291666666666667,88
1996,959211,153,158,28398,2015/16,2016-02-17,Dubai International Cricket Stadium,2,12.2,Peshawar Zalmi,Karachi Kings,Kamran Akmal,BJ Hodge,Usama Mir,0,0,,,,,,,,,,70,6,47,0,19,1,1.7659574468085106,88
1997,959211,153,158,28399,2015/16,2016-02-17,Dubai International Cricket Stadium,2,12.3,Peshawar Zalmi,Karachi Kings,Kamran Akmal,BJ Hodge,Usama Mir,1,0,,,,,,,,,,70,6,46,0,19,1,1.8043478260869565,87
1998,959211,153,158,28400,2015/16,2016-02-17,Dubai International Cricket Stadium,2,12.4,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Usama Mir,4,0,,,,,,,,,,71,6,45,19,1,2,1.8222222222222222,83
1999,959211,153,158,28401,2015/16,2016-02-17,Dubai International Cricket Stadium,2,12.5,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Usama Mir,4,0,,,,,,,,,,75,6,44,23,1,6,1.7727272727272727,79
2000,959211,153,158,28402,2015/16,2016-02-17,Dubai International Cricket Stadium,2,12.6,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Usama Mir,1,0,,,,,,,,,,79,6,43,27,1,10,1.7209302325581395,78
2001,959211,153,158,28403,2015/16,2016-02-17,Dubai International Cricket Stadium,2,13.1,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Bilawal Bhatti,0,0,,,,,,,,,,80,6,42,28,1,11,1.7380952380952381,78
2002,959211,153,158,28404,2015/16,2016-02-17,Dubai International Cricket Stadium,2,13.2,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Bilawal Bhatti,4,0,,,,,,,,,,80,6,41,28,1,11,1.7804878048780488,74
2003,959211,153,158,28405,2015/16,2016-02-17,Dubai International Cricket Stadium,2,13.3,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Bilawal Bhatti,1,0,,,,,,,,,,84,6,40,32,1,15,1.725,73
2004,959211,153,158,28406,2015/16,2016-02-17,Dubai International Cricket Stadium,2,13.4,Peshawar Zalmi,Karachi Kings,Kamran Akmal,BJ Hodge,Bilawal Bhatti,1,0,,,,,,,,,,85,6,39,1,33,16,1.7435897435897436,72
2005,959211,153,158,28407,2015/16,2016-02-17,Dubai International Cricket Stadium,2,13.5,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Bilawal Bhatti,1,0,,,,,,,,,,86,6,38,33,2,17,1.763157894736842,71
2006,959211,153,158,28408,2015/16,2016-02-17,Dubai International Cricket Stadium,2,13.6,Peshawar Zalmi,Karachi Kings,Kamran Akmal,BJ Hodge,Bilawal Bhatti,1,0,,,,,,,,,,87,6,37,2,34,18,1.7837837837837838,70
2007,959211,153,158,28409,2015/16,2016-02-17,Dubai International Cricket Stadium,2,14.1,Peshawar Zalmi,Karachi Kings,Kamran Akmal,BJ Hodge,Mohammad Amir,0,1,,,,1.0,,,,,,88,6,36,3,34,19,1.8055555555555556,69
2008,959211,153,158,28410,2015/16,2016-02-17,Dubai International Cricket Stadium,2,14.2,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Mohammad Amir,1,0,,,,,,,,,,89,6,35,34,3,20,1.8285714285714285,68
2009,959211,153,158,28411,2015/16,2016-02-17,Dubai International Cricket Stadium,2,14.3,Peshawar Zalmi,Karachi Kings,Kamran Akmal,BJ Hodge,Mohammad Amir,4,0,,,,,,,,,,90,6,34,3,35,21,1.8529411764705883,64
2010,959211,153,158,28412,2015/16,2016-02-17,Dubai International Cricket Stadium,2,14.4,Peshawar Zalmi,Karachi Kings,Kamran Akmal,BJ Hodge,Mohammad Amir,1,0,,,,,,,,,,94,6,33,7,35,25,1.7878787878787878,63
2011,959211,153,158,28413,2015/16,2016-02-17,Dubai International Cricket Stadium,2,14.5,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Mohammad Amir,2,0,,,,,,,,,,95,6,32,35,8,26,1.8125,61
2012,959211,153,158,28414,2015/16,2016-02-17,Dubai International Cricket Stadium,2,14.6,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Mohammad Amir,1,0,,,,,,,,,,97,6,31,37,8,28,1.8064516129032258,60
2013,959211,153,158,28415,2015/16,2016-02-17,Dubai International Cricket Stadium,2,15.1,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Usama Mir,4,0,,,,,,,,,,98,6,30,38,8,29,1.8333333333333333,56
2014,959211,153,158,28416,2015/16,2016-02-17,Dubai International Cricket Stadium,2,15.2,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Usama Mir,0,0,,,,,,,,,,102,6,29,42,8,33,1.7586206896551724,56
2015,959211,153,158,28417,2015/16,2016-02-17,Dubai International Cricket Stadium,2,15.3,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Usama Mir,6,0,,,,,,,,,,102,6,28,42,8,33,1.8214285714285714,50
2016,959211,153,158,28418,2015/16,2016-02-17,Dubai International Cricket Stadium,2,15.4,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Usama Mir,6,0,,,,,,,,,,108,6,27,48,8,39,1.6666666666666667,44
2017,959211,153,158,28419,2015/16,2016-02-17,Dubai International Cricket Stadium,2,15.5,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Usama Mir,6,0,,,,,,,,,,114,6,26,54,8,45,1.5,38
2018,959211,153,158,28420,2015/16,2016-02-17,Dubai International Cricket Stadium,2,15.5,Peshawar Zalmi,Karachi Kings,BJ Hodge,Kamran Akmal,Usama Mir,1,0,,,,,,run out,Kamran Akmal,,,120,6,26,60,8,51,1.2692307692307692,37
2019,959211,153,158,28421,2015/16,2016-02-17,Dubai International Cricket Stadium,2,16.1,Peshawar Zalmi,Karachi Kings,DJG Sammy,BJ Hodge,Mohammad Amir,0,1,,,,1.0,,,,,,121,5,24,0,61,0,1.3333333333333333,36
2020,959211,153,158,28422,2015/16,2016-02-17,Dubai International Cricket Stadium,2,16.2,Peshawar Zalmi,Karachi Kings,BJ Hodge,DJG Sammy,Mohammad Amir,6,0,,,,,,,,,,122,5,23,61,0,1,1.3478260869565217,30
2021,959211,153,158,28423,2015/16,2016-02-17,Dubai International Cricket Stadium,2,16.3,Peshawar Zalmi,Karachi Kings,BJ Hodge,DJG Sammy,Mohammad Amir,2,0,,,,,,,,,,128,5,22,67,0,7,1.1363636363636365,28
2022,959211,153,158,28424,2015/16,2016-02-17,Dubai International Cricket Stadium,2,16.4,Peshawar Zalmi,Karachi Kings,BJ Hodge,DJG Sammy,Mohammad Amir,0,0,,,,,,,,,,130,5,21,69,0,9,1.0952380952380953,28
2023,959211,153,158,28425,2015/16,2016-02-17,Dubai International Cricket Stadium,2,16.5,Peshawar Zalmi,Karachi Kings,BJ Hodge,DJG Sammy,Mohammad Amir,1,0,,,,,,,,,,130,5,20,69,0,9,1.15,27
2024,959211,153,158,28426,2015/16,2016-02-17,Dubai International Cricket Stadium,2,16.6,Peshawar Zalmi,Karachi Kings,DJG Sammy,BJ Hodge,Mohammad Amir,4,0,,,,,,,,,,131,5,19,0,70,10,1.1578947368421053,23
2025,959211,153,158,28427,2015/16,2016-02-17,Dubai International Cricket Stadium,2,17.1,Peshawar Zalmi,Karachi Kings,BJ Hodge,DJG Sammy,RS Bopara,6,0,,,,,,,,,,135,5,18,70,4,14,1.0,17
2026,959211,153,158,28428,2015/16,2016-02-17,Dubai International Cricket Stadium,2,17.2,Peshawar Zalmi,Karachi Kings,BJ Hodge,DJG Sammy,RS Bopara,1,0,,,,,,,,,,141,5,17,76,4,20,0.7058823529411765,16
2027,959211,153,158,28429,2015/16,2016-02-17,Dubai International Cricket Stadium,2,17.3,Peshawar Zalmi,Karachi Kings,DJG Sammy,BJ Hodge,RS Bopara,1,0,,,,,,,,,,142,5,16,4,77,21,0.6875,15
2028,959211,153,158,28430,2015/16,2016-02-17,Dubai International Cricket Stadium,2,17.4,Peshawar Zalmi,Karachi Kings,BJ Hodge,DJG Sammy,RS Bopara,6,0,,,,,,,,,,143,5,15,77,5,22,0.6666666666666666,9
2029,959211,153,158,28431,2015/16,2016-02-17,Dubai International Cricket Stadium,2,17.5,Peshawar Zalmi,Karachi Kings,BJ Hodge,DJG Sammy,RS Bopara,0,1,1.0,,,,,,,,,149,5,14,83,5,28,0.2857142857142857,8
2030,959211,153,158,28432,2015/16,2016-02-17,Dubai International Cricket Stadium,2,17.5,Peshawar Zalmi,Karachi Kings,BJ Hodge,DJG Sammy,RS Bopara,1,0,,,,,,,,,,150,5,14,83,5,29,0.21428571428571427,7
2031,959211,153,158,28433,2015/16,2016-02-17,Dubai International Cricket Stadium,2,17.6,Peshawar Zalmi,Karachi Kings,DJG Sammy,BJ Hodge,RS Bopara,0,0,,,,,,,,,,151,5,13,5,84,30,0.15384615384615385,7
2032,959211,153,158,28434,2015/16,2016-02-17,Dubai International Cricket Stadium,2,18.1,Peshawar Zalmi,Karachi Kings,BJ Hodge,DJG Sammy,Sohail Khan,1,0,,,,,,,,,,151,5,12,84,5,30,0.16666666666666666,6
2033,959211,153,158,28435,2015/16,2016-02-17,Dubai International Cricket Stadium,2,18.2,Peshawar Zalmi,Karachi Kings,DJG Sammy,BJ Hodge,Sohail Khan,0,0,,,,,,,,,,152,5,11,5,85,31,0.09090909090909091,6
2034,959211,153,158,28436,2015/16,2016-02-17,Dubai International Cricket Stadium,2,18.3,Peshawar Zalmi,Karachi Kings,DJG Sammy,BJ Hodge,Sohail Khan,6,0,,,,,,,,,,152,5,10,5,85,31,0.1,0
2035,959213,151,151,23485,2015/16,2016-02-17,Dubai International Cricket Stadium,2,0.1,Islamabad United,Lahore Qalandars,DR Smith,Sharjeel Khan,Ehsan Adil,0,0,,,,,,,,,,0,10,120,0,0,0,1.2583333333333333,151
2036,959213,151,151,23486,2015/16,2016-02-17,Dubai International Cricket Stadium,2,0.2,Islamabad United,Lahore Qalandars,DR Smith,Sharjeel Khan,Ehsan Adil,4,0,,,,,,,,,,0,10,119,0,0,0,1.26890756302521,147
2037,959213,151,151,23487,2015/16,2016-02-17,Dubai International Cricket Stadium,2,0.3,Islamabad United,Lahore Qalandars,DR Smith,Sharjeel Khan,Ehsan Adil,1,0,,,,,,,,,,4,10,118,4,0,4,1.2457627118644068,146
2038,959213,151,151,23488,2015/16,2016-02-17,Dubai International Cricket Stadium,2,0.4,Islamabad United,Lahore Qalandars,Sharjeel Khan,DR Smith,Ehsan Adil,1,0,,,,,,,,,,5,10,117,0,5,5,1.2478632478632479,145
2039,959213,151,151,23489,2015/16,2016-02-17,Dubai International Cricket Stadium,2,0.5,Islamabad United,Lahore Qalandars,DR Smith,Sharjeel Khan,Ehsan Adil,0,0,,,,,,,,,,6,10,116,5,1,6,1.25,145
2040,959213,151,151,23490,2015/16,2016-02-17,Dubai International Cricket Stadium,2,0.6,Islamabad United,Lahore Qalandars,DR Smith,Sharjeel Khan,Ehsan Adil,2,0,,,,,,,,,,6,10,115,5,1,6,1.2608695652173914,143
2041,959213,151,151,23491,2015/16,2016-02-17,Dubai International Cricket Stadium,2,1.1,Islamabad United,Lahore Qalandars,Sharjeel Khan,DR Smith,Zia-ul-Haq,0,1,,,,1.0,,,,,,8,10,114,1,7,8,1.2543859649122806,142
2042,959213,151,151,23492,2015/16,2016-02-17,Dubai International Cricket Stadium,2,1.2,Islamabad United,Lahore Qalandars,DR Smith,Sharjeel Khan,Zia-ul-Haq,4,0,,,,,,,,,,9,10,113,7,1,9,1.2566371681415929,138
2043,959213,151,151,23493,2015/16,2016-02-17,Dubai International Cricket Stadium,2,1.3,Islamabad United,Lahore Qalandars,DR Smith,Sharjeel Khan,Zia-ul-Haq,0,0,,,,,,caught,DR Smith,,,13,10,112,11,1,13,1.2321428571428572,138
2044,959213,151,151,23494,2015/16,2016-02-17,Dubai International Cricket Stadium,2,1.4,Islamabad United,Lahore Qalandars,BJ Haddin,Sharjeel Khan,Zia-ul-Haq,0,0,,,,,,,,,,13,9,111,0,1,0,1.2432432432432432,138
2045,959213,151,151,23495,2015/16,2016-02-17,Dubai International Cricket Stadium,2,1.5,Islamabad United,Lahore Qalandars,BJ Haddin,Sharjeel Khan,Zia-ul-Haq,1,0,,,,,,,,,,13,9,110,0,1,0,1.2545454545454546,137
2046,959213,151,151,23496,2015/16,2016-02-17,Dubai International Cricket Stadium,2,1.6,Islamabad United,Lahore Qalandars,Sharjeel Khan,BJ Haddin,Zia-ul-Haq,1,0,,,,,,,,,,14,9,109,1,1,1,1.2568807339449541,136
2047,959213,151,151,23497,2015/16,2016-02-17,Dubai International Cricket Stadium,2,2.1,Islamabad United,Lahore Qalandars,Sharjeel Khan,BJ Haddin,Ehsan Adil,2,0,,,,,,,,,,15,9,108,2,1,2,1.2592592592592593,134
2048,959213,151,151,23498,2015/16,2016-02-17,Dubai International Cricket Stadium,2,2.2,Islamabad United,Lahore Qalandars,Sharjeel Khan,BJ Haddin,Ehsan Adil,1,0,,,,,,,,,,17,9,107,4,1,4,1.2523364485981308,133
2049,959213,151,151,23499,2015/16,2016-02-17,Dubai International Cricket Stadium,2,2.3,Islamabad United,Lahore Qalandars,BJ Haddin,Sharjeel Khan,Ehsan Adil,2,0,,,,,,,,,,18,9,106,1,5,5,1.2547169811320755,131
2050,959213,151,151,23500,2015/16,2016-02-17,Dubai International Cricket Stadium,2,2.4,Islamabad United,Lahore Qalandars,BJ Haddin,Sharjeel Khan,Ehsan Adil,0,0,,,,,,,,,,20,9,105,3,5,7,1.2476190476190476,131
