,match_id,team_total,Unnamed: 0,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,total_runs_scored,wickets_remaining,balls_remaining,striker_score,non_striker_score,partnership,runs_remaining
3324,1075990,159,3438,2016/17,2017-02-11,Dubai International Cricket Stadium,1,0.5,Karachi Kings,Quetta Gladiators,Shahzaib Hasan,CH Gayle,Anwar Ali,2,0,,,,,,,,,,2,10,116,2,0,2,155
3325,1075990,159,3439,2016/17,2017-02-11,Dubai International Cricket Stadium,1,0.6,Karachi Kings,Quetta Gladiators,Shahzaib Hasan,CH Gayle,Anwar Ali,0,1,1.0,,,,,,,,,4,10,115,4,0,4,154
3326,1075990,159,3440,2016/17,2017-02-11,Dubai International Cricket Stadium,1,0.6,Karachi Kings,Quetta Gladiators,Shahzaib Hasan,CH Gayle,Anwar Ali,0,0,,,,,,,,,,5,10,115,4,0,5,154
3327,1075990,159,3441,2016/17,2017-02-11,Dubai International Cricket Stadium,1,1.1,Karachi Kings,Quetta Gladiators,CH Gayle,Shahzaib Hasan,TS Mills,0,0,,,,,,,,,,5,10,114,0,4,5,154
3328,1075990,159,3442,2016/17,2017-02-11,Dubai International Cricket Stadium,1,1.2,Karachi Kings,Quetta Gladiators,CH Gayle,Shahzaib Hasan,TS Mills,0,0,,,,,,,,,,5,10,113,0,4,5,154
3329,1075990,159,3443,2016/17,2017-02-11,Dubai International Cricket Stadium,1,1.3,Karachi Kings,Quetta Gladiators,CH Gayle,Shahzaib Hasan,TS Mills,0,0,,,,,,,,,,5,10,112,0,4,5,154
3330,1075990,159,3444,2016/17,2017-02-11,Dubai International Cricket Stadium,1,1.4,Karachi Kings,Quetta Gladiators,CH Gayle,Shahzaib Hasan,TS Mills,0,0,,,,,,,,,,5,10,111,0,4,5,154
3331,1075990,159,3445,2016/17,2017-02-11,Dubai International Cricket Stadium,1,1.5,Karachi Kings,Quetta Gladiators,CH Gayle,Shahzaib Hasan,TS Mills,1,0,,,,,,,,,,5,10,110,0,4,5,153
3332,1075990,159,3446,2016/17,2017-02-11,Dubai International Cricket Stadium,1,1.6,Karachi Kings,Quetta Gladiators,Shahzaib Hasan,CH Gayle,TS Mills,0,0,,,,,,,,,,6,10,109,4,1,6,153
3333,1075990,159,3447,2016/17,2017-02-11,Dubai International Cricket Stadium,1,2.1,Karachi Kings,Quetta Gladiators,CH Gayle,Shahzaib Hasan,Anwar Ali,0,0,,,,,,,,,,6,10,108,1,4,6,153
3334,1075990,159,3448,2016/17,2017-02-11,Dubai International Cricket Stadium,1,2.2,Karachi Kings,Quetta Gladiators,CH Gayle,Shahzaib Hasan,Anwar Ali,6,0,,,,,,,,,,6,10,107,1,4,6,147
3335,1075990,159,3449,2016/17,2017-02-11,Dubai International Cricket Stadium,1,2.3,Karachi Kings,Quetta Gladiators,CH Gayle,Shahzaib Hasan,Anwar Ali,0,0,,,,,,,,,,12,10,106,7,4,12,147
3336,1075990,159,3450,2016/17,2017-02-11,Dubai International Cricket Stadium,1,2.4,Karachi Kings,Quetta Gladiators,CH Gayle,Shahzaib Hasan,Anwar Ali,1,0,,,,,,,,,,12,10,105,7,4,12,146
3337,1075990,159,3451,2016/17,2017-02-11,Dubai International Cricket Stadium,1,2.5,Karachi Kings,Quetta Gladiators,Shahzaib Hasan,CH Gayle,Anwar Ali,4,0,,,,,,,,,,13,10,104,4,8,13,142
3338,1075990,159,3452,2016/17,2017-02-11,Dubai International Cricket Stadium,1,2.6,Karachi Kings,Quetta Gladiators,Shahzaib Hasan,CH Gayle,Anwar Ali,1,0,,,,,,,,,,17,10,103,8,8,17,141
3339,1075990,159,3453,2016/17,2017-02-11,Dubai International Cricket Stadium,1,3.1,Karachi Kings,Quetta Gladiators,Shahzaib Hasan,CH Gayle,TS Mills,4,0,,,,,,,,,,18,10,102,9,8,18,137
3340,1075990,159,3454,2016/17,2017-02-11,Dubai International Cricket Stadium,1,3.2,Karachi Kings,Quetta Gladiators,Shahzaib Hasan,CH Gayle,TS Mills,2,0,,,,,,,,,,22,10,101,13,8,22,135
3341,1075990,159,3455,2016/17,2017-02-11,Dubai International Cricket Stadium,1,3.3,Karachi Kings,Quetta Gladiators,Shahzaib Hasan,CH Gayle,TS Mills,4,0,,,,,,,,,,24,10,100,15,8,24,131
3342,1075990,159,3456,2016/17,2017-02-11,Dubai International Cricket Stadium,1,3.4,Karachi Kings,Quetta Gladiators,Shahzaib Hasan,CH Gayle,TS Mills,0,0,,,,,,caught and bowled,Shahzaib Hasan,,,28,10,99,19,8,28,131
3343,1075990,159,3457,2016/17,2017-02-11,Dubai International Cricket Stadium,1,3.5,Karachi Kings,Quetta Gladiators,Babar Azam,CH Gayle,TS Mills,1,0,,,,,,,,,,28,9,98,0,8,0,130
3344,1075990,159,3458,2016/17,2017-02-11,Dubai International Cricket Stadium,1,3.6,Karachi Kings,Quetta Gladiators,CH Gayle,Babar Azam,TS Mills,0,1,,,,1.0,,,,,,29,9,97,8,1,1,129
3345,1075990,159,3459,2016/17,2017-02-11,Dubai International Cricket Stadium,1,4.1,Karachi Kings,Quetta Gladiators,CH Gayle,Babar Azam,Zulfiqar Babar,1,0,,,,,,,,,,30,9,96,8,1,2,128
3346,1075990,159,3460,2016/17,2017-02-11,Dubai International Cricket Stadium,1,4.2,Karachi Kings,Quetta Gladiators,Babar Azam,CH Gayle,Zulfiqar Babar,1,0,,,,,,,,,,31,9,95,1,9,3,127
3347,1075990,159,3461,2016/17,2017-02-11,Dubai International Cricket Stadium,1,4.3,Karachi Kings,Quetta Gladiators,CH Gayle,Babar Azam,Zulfiqar Babar,1,0,,,,,,,,,,32,9,94,9,2,4,126
3348,1075990,159,3462,2016/17,2017-02-11,Dubai International Cricket Stadium,1,4.4,Karachi Kings,Quetta Gladiators,Babar Azam,CH Gayle,Zulfiqar Babar,0,0,,,,,,,,,,33,9,93,2,10,5,126
3349,1075990,159,3463,2016/17,2017-02-11,Dubai International Cricket Stadium,1,4.5,Karachi Kings,Quetta Gladiators,Babar Azam,CH Gayle,Zulfiqar Babar,0,0,,,,,,,,,,33,9,92,2,10,5,126
3350,1075990,159,3464,2016/17,2017-02-11,Dubai International Cricket Stadium,1,4.6,Karachi Kings,Quetta Gladiators,Babar Azam,CH Gayle,Zulfiqar Babar,1,0,,,,,,,,,,33,9,91,2,10,5,125
3351,1075990,159,3465,2016/17,2017-02-11,Dubai International Cricket Stadium,1,5.1,Karachi Kings,Quetta Gladiators,Babar Azam,CH Gayle,NLTC Perera,1,0,,,,,,,,,,34,9,90,3,10,6,124
3352,1075990,159,3466,2016/17,2017-02-11,Dubai International Cricket Stadium,1,5.2,Karachi Kings,Quetta Gladiators,CH Gayle,Babar Azam,NLTC Perera,0,0,,,,,,,,,,35,9,89,10,4,7,124
3353,1075990,159,3467,2016/17,2017-02-11,Dubai International Cricket Stadium,1,5.3,Karachi Kings,Quetta Gladiators,CH Gayle,Babar Azam,NLTC Perera,0,0,,,,,,caught and bowled,CH Gayle,,,35,9,88,10,4,7,124
3354,1075990,159,3468,2016/17,2017-02-11,Dubai International Cricket Stadium,1,5.4,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,NLTC Perera,1,0,,,,,,,,,,35,8,87,0,4,0,123
3355,1075990,159,3469,2016/17,2017-02-11,Dubai International Cricket Stadium,1,5.5,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,NLTC Perera,0,0,,,,,,,,,,36,8,86,4,1,1,123
3356,1075990,159,3470,2016/17,2017-02-11,Dubai International Cricket Stadium,1,5.6,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,NLTC Perera,1,0,,,,,,,,,,36,8,85,4,1,1,122
3357,1075990,159,3471,2016/17,2017-02-11,Dubai International Cricket Stadium,1,6.1,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Hassan Khan,1,0,,,,,,,,,,37,8,84,5,1,2,121
3358,1075990,159,3472,2016/17,2017-02-11,Dubai International Cricket Stadium,1,6.2,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Hassan Khan,1,0,,,,,,,,,,38,8,83,1,6,3,120
3359,1075990,159,3473,2016/17,2017-02-11,Dubai International Cricket Stadium,1,6.3,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Hassan Khan,0,0,,,,,,,,,,39,8,82,6,2,4,120
3360,1075990,159,3474,2016/17,2017-02-11,Dubai International Cricket Stadium,1,6.4,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Hassan Khan,1,0,,,,,,,,,,39,8,81,6,2,4,119
3361,1075990,159,3475,2016/17,2017-02-11,Dubai International Cricket Stadium,1,6.5,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Hassan Khan,1,0,,,,,,,,,,40,8,80,2,7,5,118
3362,1075990,159,3476,2016/17,2017-02-11,Dubai International Cricket Stadium,1,6.6,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Hassan Khan,1,0,,,,,,,,,,41,8,79,7,3,6,117
3363,1075990,159,3477,2016/17,2017-02-11,Dubai International Cricket Stadium,1,7.1,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Zulfiqar Babar,1,0,,,,,,,,,,42,8,78,8,3,7,116
3364,1075990,159,3478,2016/17,2017-02-11,Dubai International Cricket Stadium,1,7.2,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Zulfiqar Babar,0,0,,,,,,,,,,43,8,77,3,9,8,116
3365,1075990,159,3479,2016/17,2017-02-11,Dubai International Cricket Stadium,1,7.3,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Zulfiqar Babar,0,0,,,,,,,,,,43,8,76,3,9,8,116
3366,1075990,159,3480,2016/17,2017-02-11,Dubai International Cricket Stadium,1,7.4,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Zulfiqar Babar,1,0,,,,,,,,,,43,8,75,3,9,8,115
3367,1075990,159,3481,2016/17,2017-02-11,Dubai International Cricket Stadium,1,7.5,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Zulfiqar Babar,1,0,,,,,,,,,,44,8,74,9,4,9,114
3368,1075990,159,3482,2016/17,2017-02-11,Dubai International Cricket Stadium,1,7.6,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Zulfiqar Babar,1,0,,,,,,,,,,45,8,73,4,10,10,113
3369,1075990,159,3483,2016/17,2017-02-11,Dubai International Cricket Stadium,1,8.1,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Hassan Khan,1,0,,,,,,,,,,46,8,72,5,10,11,112
3370,1075990,159,3484,2016/17,2017-02-11,Dubai International Cricket Stadium,1,8.2,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Hassan Khan,4,0,,,,,,,,,,47,8,71,10,6,12,108
3371,1075990,159,3485,2016/17,2017-02-11,Dubai International Cricket Stadium,1,8.3,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Hassan Khan,1,0,,,,,,,,,,51,8,70,14,6,16,107
3372,1075990,159,3486,2016/17,2017-02-11,Dubai International Cricket Stadium,1,8.4,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Hassan Khan,1,0,,,,,,,,,,52,8,69,6,15,17,106
3373,1075990,159,3487,2016/17,2017-02-11,Dubai International Cricket Stadium,1,8.5,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Hassan Khan,1,0,,,,,,,,,,53,8,68,15,7,18,105
3374,1075990,159,3488,2016/17,2017-02-11,Dubai International Cricket Stadium,1,8.6,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Hassan Khan,1,0,,,,,,,,,,54,8,67,7,16,19,104
3375,1075990,159,3489,2016/17,2017-02-11,Dubai International Cricket Stadium,1,9.1,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Mohammad Nawaz (3),1,0,,,,,,,,,,55,8,66,8,16,20,103
3376,1075990,159,3490,2016/17,2017-02-11,Dubai International Cricket Stadium,1,9.2,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Mohammad Nawaz (3),1,0,,,,,,,,,,56,8,65,16,9,21,102
3377,1075990,159,3491,2016/17,2017-02-11,Dubai International Cricket Stadium,1,9.3,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Mohammad Nawaz (3),0,0,,,,,,,,,,57,8,64,9,17,22,102
3378,1075990,159,3492,2016/17,2017-02-11,Dubai International Cricket Stadium,1,9.4,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Mohammad Nawaz (3),6,0,,,,,,,,,,57,8,63,9,17,22,96
3379,1075990,159,3493,2016/17,2017-02-11,Dubai International Cricket Stadium,1,9.5,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Mohammad Nawaz (3),1,0,,,,,,,,,,63,8,62,15,17,28,95
3380,1075990,159,3494,2016/17,2017-02-11,Dubai International Cricket Stadium,1,9.6,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Mohammad Nawaz (3),0,0,,,,,,,,,,64,8,61,17,16,29,95
3381,1075990,159,3495,2016/17,2017-02-11,Dubai International Cricket Stadium,1,10.1,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Zulfiqar Babar,1,0,,,,,,,,,,64,8,60,16,17,29,94
3382,1075990,159,3496,2016/17,2017-02-11,Dubai International Cricket Stadium,1,10.2,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Zulfiqar Babar,4,0,,,,,,,,,,65,8,59,17,17,30,90
3383,1075990,159,3497,2016/17,2017-02-11,Dubai International Cricket Stadium,1,10.3,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,Zulfiqar Babar,1,0,,,,,,,,,,69,8,58,21,17,34,89
3384,1075990,159,3498,2016/17,2017-02-11,Dubai International Cricket Stadium,1,10.4,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Zulfiqar Babar,4,0,,,,,,,,,,70,8,57,17,22,35,85
3385,1075990,159,3499,2016/17,2017-02-11,Dubai International Cricket Stadium,1,10.5,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Zulfiqar Babar,0,0,,,,,,,,,,74,8,56,21,22,39,85
3386,1075990,159,3500,2016/17,2017-02-11,Dubai International Cricket Stadium,1,10.6,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,Zulfiqar Babar,1,0,,,,,,,,,,74,8,55,21,22,39,84
3387,1075990,159,3501,2016/17,2017-02-11,Dubai International Cricket Stadium,1,11.1,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,NLTC Perera,0,0,,,,,,,,,,75,8,54,22,22,40,84
3388,1075990,159,3502,2016/17,2017-02-11,Dubai International Cricket Stadium,1,11.2,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,NLTC Perera,1,0,,,,,,,,,,75,8,53,22,22,40,83
3389,1075990,159,3503,2016/17,2017-02-11,Dubai International Cricket Stadium,1,11.3,Karachi Kings,Quetta Gladiators,Babar Azam,KC Sangakkara,NLTC Perera,1,0,,,,,,,,,,76,8,52,22,23,41,82
3390,1075990,159,3504,2016/17,2017-02-11,Dubai International Cricket Stadium,1,11.4,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,NLTC Perera,2,0,,,,,,,,,,77,8,51,23,23,42,80
3391,1075990,159,3505,2016/17,2017-02-11,Dubai International Cricket Stadium,1,11.5,Karachi Kings,Quetta Gladiators,KC Sangakkara,Babar Azam,NLTC Perera,0,0,,,,,,caught,KC Sangakkara,,,79,8,50,25,23,44,80
3392,1075990,159,3506,2016/17,2017-02-11,Dubai International Cricket Stadium,1,11.6,Karachi Kings,Quetta Gladiators,Babar Azam,KA Pollard,NLTC Perera,1,0,,,,,,,,,,79,7,49,23,0,0,79
3393,1075990,159,3507,2016/17,2017-02-11,Dubai International Cricket Stadium,1,12.1,Karachi Kings,Quetta Gladiators,Babar Azam,KA Pollard,Zulfiqar Babar,1,0,,,,,,,,,,80,7,48,24,0,1,78
3394,1075990,159,3508,2016/17,2017-02-11,Dubai International Cricket Stadium,1,12.2,Karachi Kings,Quetta Gladiators,KA Pollard,Babar Azam,Zulfiqar Babar,1,0,,,,,,,,,,81,7,47,0,25,2,77
3395,1075990,159,3509,2016/17,2017-02-11,Dubai International Cricket Stadium,1,12.3,Karachi Kings,Quetta Gladiators,Babar Azam,KA Pollard,Zulfiqar Babar,1,0,,,,,,,,,,82,7,46,25,1,3,76
3396,1075990,159,3510,2016/17,2017-02-11,Dubai International Cricket Stadium,1,12.4,Karachi Kings,Quetta Gladiators,KA Pollard,Babar Azam,Zulfiqar Babar,1,0,,,,,,,,,,83,7,45,1,26,4,75
3397,1075990,159,3511,2016/17,2017-02-11,Dubai International Cricket Stadium,1,12.5,Karachi Kings,Quetta Gladiators,Babar Azam,KA Pollard,Zulfiqar Babar,1,0,,,,,,,,,,84,7,44,26,2,5,74
3398,1075990,159,3512,2016/17,2017-02-11,Dubai International Cricket Stadium,1,12.6,Karachi Kings,Quetta Gladiators,KA Pollard,Babar Azam,Zulfiqar Babar,1,0,,,,,,,,,,85,7,43,2,27,6,73
3399,1075990,159,3513,2016/17,2017-02-11,Dubai International Cricket Stadium,1,13.1,Karachi Kings,Quetta Gladiators,KA Pollard,Babar Azam,TS Mills,1,0,,,,,,,,,,86,7,42,3,27,7,72
3400,1075990,159,3514,2016/17,2017-02-11,Dubai International Cricket Stadium,1,13.2,Karachi Kings,Quetta Gladiators,Babar Azam,KA Pollard,TS Mills,0,0,,,,,,,,,,87,7,41,27,4,8,72
3401,1075990,159,3515,2016/17,2017-02-11,Dubai International Cricket Stadium,1,13.3,Karachi Kings,Quetta Gladiators,Babar Azam,KA Pollard,TS Mills,0,0,,,,,,,,,,87,7,40,27,4,8,72
3402,1075990,159,3516,2016/17,2017-02-11,Dubai International Cricket Stadium,1,13.4,Karachi Kings,Quetta Gladiators,Babar Azam,KA Pollard,TS Mills,0,0,,,,,,,,,,87,7,39,27,4,8,72
3403,1075990,159,3517,2016/17,2017-02-11,Dubai International Cricket Stadium,1,13.5,Karachi Kings,Quetta Gladiators,Babar Azam,KA Pollard,TS Mills,0,0,,,,,,,,,,87,7,38,27,4,8,72
3404,1075990,159,3518,2016/17,2017-02-11,Dubai International Cricket Stadium,1,13.6,Karachi Kings,Quetta Gladiators,Babar Azam,KA Pollard,TS Mills,0,0,,,,,,,,,,87,7,37,27,4,8,72
3405,1075990,159,3519,2016/17,2017-02-11,Dubai International Cricket Stadium,1,14.1,Karachi Kings,Quetta Gladiators,KA Pollard,Babar Azam,Mohammad Nawaz (3),6,0,,,,,,,,,,87,7,36,4,27,8,66
3406,1075990,159,3520,2016/17,2017-02-11,Dubai International Cricket Stadium,1,14.2,Karachi Kings,Quetta Gladiators,KA Pollard,Babar Azam,Mohammad Nawaz (3),4,0,,,,,,,,,,93,7,35,10,27,14,62
3407,1075990,159,3521,2016/17,2017-02-11,Dubai International Cricket Stadium,1,14.3,Karachi Kings,Quetta Gladiators,KA Pollard,Babar Azam,Mohammad Nawaz (3),0,0,,,,,,caught,KA Pollard,,,97,7,34,14,27,18,62
3408,1075990,159,3522,2016/17,2017-02-11,Dubai International Cricket Stadium,1,14.4,Karachi Kings,Quetta Gladiators,Shoaib Malik,Babar Azam,Mohammad Nawaz (3),6,0,,,,,,,,,,97,6,33,0,27,0,56
3409,1075990,159,3523,2016/17,2017-02-11,Dubai International Cricket Stadium,1,14.5,Karachi Kings,Quetta Gladiators,Shoaib Malik,Babar Azam,Mohammad Nawaz (3),1,0,,,,,,,,,,103,6,32,6,27,6,55
3410,1075990,159,3524,2016/17,2017-02-11,Dubai International Cricket Stadium,1,14.6,Karachi Kings,Quetta Gladiators,Babar Azam,Shoaib Malik,Mohammad Nawaz (3),1,0,,,,,,,,,,104,6,31,27,7,7,54
3411,1075990,159,3525,2016/17,2017-02-11,Dubai International Cricket Stadium,1,15.1,Karachi Kings,Quetta Gladiators,Babar Azam,Shoaib Malik,Anwar Ali,1,0,,,,,,,,,,105,6,30,28,7,8,53
3412,1075990,159,3526,2016/17,2017-02-11,Dubai International Cricket Stadium,1,15.2,Karachi Kings,Quetta Gladiators,Shoaib Malik,Babar Azam,Anwar Ali,0,0,,,,,,,,,,106,6,29,7,29,9,53
3413,1075990,159,3527,2016/17,2017-02-11,Dubai International Cricket Stadium,1,15.3,Karachi Kings,Quetta Gladiators,Shoaib Malik,Babar Azam,Anwar Ali,2,0,,,,,,,,,,106,6,28,7,29,9,51
3414,1075990,159,3528,2016/17,2017-02-11,Dubai International Cricket Stadium,1,15.4,Karachi Kings,Quetta Gladiators,Shoaib Malik,Babar Azam,Anwar Ali,1,0,,,,,,,,,,108,6,27,9,29,11,50
3415,1075990,159,3529,2016/17,2017-02-11,Dubai International Cricket Stadium,1,15.5,Karachi Kings,Quetta Gladiators,Babar Azam,Shoaib Malik,Anwar Ali,1,0,,,,,,,,,,109,6,26,29,10,12,49
3416,1075990,159,3530,2016/17,2017-02-11,Dubai International Cricket Stadium,1,15.6,Karachi Kings,Quetta Gladiators,Shoaib Malik,Babar Azam,Anwar Ali,4,0,,,,,,,,,,110,6,25,10,30,13,45
3417,1075990,159,3531,2016/17,2017-02-11,Dubai International Cricket Stadium,1,16.1,Karachi Kings,Quetta Gladiators,Babar Azam,Shoaib Malik,NLTC Perera,4,0,,,,,,,,,,114,6,24,30,14,17,41
3418,1075990,159,3532,2016/17,2017-02-11,Dubai International Cricket Stadium,1,16.2,Karachi Kings,Quetta Gladiators,Babar Azam,Shoaib Malik,NLTC Perera,1,0,,,,,,,,,,118,6,23,34,14,21,40
3419,1075990,159,3533,2016/17,2017-02-11,Dubai International Cricket Stadium,1,16.3,Karachi Kings,Quetta Gladiators,Shoaib Malik,Babar Azam,NLTC Perera,1,0,,,,,,,,,,119,6,22,14,35,22,39
3420,1075990,159,3534,2016/17,2017-02-11,Dubai International Cricket Stadium,1,16.4,Karachi Kings,Quetta Gladiators,Babar Azam,Shoaib Malik,NLTC Perera,2,0,,,,,,,,,,120,6,21,35,15,23,37
3421,1075990,159,3535,2016/17,2017-02-11,Dubai International Cricket Stadium,1,16.5,Karachi Kings,Quetta Gladiators,Babar Azam,Shoaib Malik,NLTC Perera,1,0,,,,,,,,,,122,6,20,37,15,25,36
3422,1075990,159,3536,2016/17,2017-02-11,Dubai International Cricket Stadium,1,16.6,Karachi Kings,Quetta Gladiators,Shoaib Malik,Babar Azam,NLTC Perera,0,0,,,,,,caught,Shoaib Malik,,,123,6,19,15,38,26,36
3423,1075990,159,3537,2016/17,2017-02-11,Dubai International Cricket Stadium,1,17.1,Karachi Kings,Quetta Gladiators,RS Bopara,Babar Azam,Anwar Ali,0,0,,,,,,,,,,123,5,18,0,38,0,36
3424,1075990,159,3538,2016/17,2017-02-11,Dubai International Cricket Stadium,1,17.2,Karachi Kings,Quetta Gladiators,RS Bopara,Babar Azam,Anwar Ali,0,0,,,,,,,,,,123,5,17,0,38,0,36
3425,1075990,159,3539,2016/17,2017-02-11,Dubai International Cricket Stadium,1,17.3,Karachi Kings,Quetta Gladiators,RS Bopara,Babar Azam,Anwar Ali,4,0,,,,,,,,,,123,5,16,0,38,0,32
3426,1075990,159,3540,2016/17,2017-02-11,Dubai International Cricket Stadium,1,17.4,Karachi Kings,Quetta Gladiators,RS Bopara,Babar Azam,Anwar Ali,1,0,,,,,,,,,,127,5,15,4,38,4,31
3427,1075990,159,3541,2016/17,2017-02-11,Dubai International Cricket Stadium,1,17.5,Karachi Kings,Quetta Gladiators,Babar Azam,RS Bopara,Anwar Ali,4,0,,,,,,,,,,128,5,14,38,5,5,27
3428,1075990,159,3542,2016/17,2017-02-11,Dubai International Cricket Stadium,1,17.6,Karachi Kings,Quetta Gladiators,Babar Azam,RS Bopara,Anwar Ali,2,0,,,,,,,,,,132,5,13,42,5,9,25
3429,1075990,159,3543,2016/17,2017-02-11,Dubai International Cricket Stadium,1,18.1,Karachi Kings,Quetta Gladiators,RS Bopara,Babar Azam,NLTC Perera,1,0,,,,,,,,,,134,5,12,5,44,11,24
3430,1075990,159,3544,2016/17,2017-02-11,Dubai International Cricket Stadium,1,18.2,Karachi Kings,Quetta Gladiators,Babar Azam,RS Bopara,NLTC Perera,6,0,,,,,,,,,,135,5,11,44,6,12,18
3431,1075990,159,3545,2016/17,2017-02-11,Dubai International Cricket Stadium,1,18.2,Karachi Kings,Quetta Gladiators,Babar Azam,RS Bopara,NLTC Perera,0,0,,,,,,run out,Babar Azam,,,141,5,11,50,6,18,18
3432,1075990,159,3546,2016/17,2017-02-11,Dubai International Cricket Stadium,1,18.3,Karachi Kings,Quetta Gladiators,RS Bopara,Imad Wasim,NLTC Perera,4,0,,,,,,,,,,141,4,10,6,0,0,14
3433,1075990,159,3547,2016/17,2017-02-11,Dubai International Cricket Stadium,1,18.4,Karachi Kings,Quetta Gladiators,RS Bopara,Imad Wasim,NLTC Perera,2,0,,,,,,,,,,145,4,9,10,0,4,12
3434,1075990,159,3548,2016/17,2017-02-11,Dubai International Cricket Stadium,1,18.5,Karachi Kings,Quetta Gladiators,RS Bopara,Imad Wasim,NLTC Perera,4,0,,,,,,,,,,147,4,8,12,0,6,8
3435,1075990,159,3549,2016/17,2017-02-11,Dubai International Cricket Stadium,1,19.1,Karachi Kings,Quetta Gladiators,Imad Wasim,RS Bopara,TS Mills,1,0,,,,,,,,,,151,4,6,0,16,10,7
3436,1075990,159,3550,2016/17,2017-02-11,Dubai International Cricket Stadium,1,19.2,Karachi Kings,Quetta Gladiators,RS Bopara,Imad Wasim,TS Mills,0,0,,,,,,caught,RS Bopara,,,152,4,5,16,1,11,7
3437,1075990,159,3551,2016/17,2017-02-11,Dubai International Cricket Stadium,1,19.3,Karachi Kings,Quetta Gladiators,Sohail Khan,Imad Wasim,TS Mills,1,0,,,,,,,,,,152,3,4,0,1,0,6
3438,1075990,159,3552,2016/17,2017-02-11,Dubai International Cricket Stadium,1,19.4,Karachi Kings,Quetta Gladiators,Imad Wasim,Sohail Khan,TS Mills,4,0,,,,,,,,,,153,3,3,1,1,1,2
3439,1075990,159,3553,2016/17,2017-02-11,Dubai International Cricket Stadium,1,19.5,Karachi Kings,Quetta Gladiators,Imad Wasim,Sohail Khan,TS Mills,1,0,,,,,,,,,,157,3,2,5,1,5,1
3440,1075990,159,3554,2016/17,2017-02-11,Dubai International Cricket Stadium,1,19.5,Karachi Kings,Quetta Gladiators,Sohail Khan,Imad Wasim,TS Mills,1,0,,,,,,run out,Sohail Khan,,,158,3,2,1,6,6,0
3441,1075991,59,41418,2016/17,2017-02-12,Dubai International Cricket Stadium,1,0.1,Lahore Qalandars,Peshawar Zalmi,JJ Roy,BB McCullum,Mohammad Asghar,0,0,,,,,,,,,,0,10,120,0,0,0,59
3442,1075991,59,41419,2016/17,2017-02-12,Dubai International Cricket Stadium,1,0.2,Lahore Qalandars,Peshawar Zalmi,JJ Roy,BB McCullum,Mohammad Asghar,4,0,,,,,,,,,,0,10,119,0,0,0,55
3443,1075991,59,41420,2016/17,2017-02-12,Dubai International Cricket Stadium,1,0.3,Lahore Qalandars,Peshawar Zalmi,JJ Roy,BB McCullum,Mohammad Asghar,1,0,,,,,,,,,,4,10,118,4,0,4,54
3444,1075991,59,41421,2016/17,2017-02-12,Dubai International Cricket Stadium,1,0.4,Lahore Qalandars,Peshawar Zalmi,BB McCullum,JJ Roy,Mohammad Asghar,0,0,,,,,,,,,,5,10,117,0,5,5,54
